Title,Handle,Price,Original_Price,Category,Image_URL
Donga-II,donga-ii,36.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware > Tagines & Clay Cooking Pots > Tagines,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/hHh422POBMtJRwIsiOPKBejKvSPjeT3CHr2JJxWY-remo...
Long Dish II,long-dish-ii,46.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/vvjSzYRfDMuKSoyh2RHz0caqBuiaNaCqdppgVYfx-remo...
Handi,handi,55.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware > Tagines & Clay Cooking Pots > Clay Cooking Pots,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/nxW0fWMBkz66jNOnUB6YdeMR4DkIjkaGt7Cgm3pF-remo...
Plate,plate,30.00,,Home & Garden > Decor > Decorative Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/136MLSB5WYVGhl1OGSWTIXFfwDWxGO3sis0TB97L-remo...
Vase Planter,vase-planter,65.00,,Home & Garden > Lawn & Garden > Gardening > Pots & Planters > Planters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/liuzcEYjdhUXbRUGlCUFJgg15fUZdRpnbNloisvw-remo...
VIP Jar Vase,vip-jar-vase,50.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/wLuEEhRZVSwkwym9jSTxMEiqYWiLbY5RCiPqqiId-remo...
Vase,vase-9,90.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/WhatsAppImage2025-04-13at4.22.06AM.jpg?v=1771...
Flower Vase,flower-vase-1,40.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/n9xYW1PYdbZNgctKX317NvvO4ApYrTCw2Irj92K5-remo...
Tea Pot,tea-pot,43.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee Servers & Teapots > Teapots,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/xtXjr0GGIzYMXG9UfV5J7PcryXHHvISgnSECHGoh-remo...
Flower Vase,flower-vase,65.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/8zswaBfCLH0XuCmwS7CSR4c7qKyDTiy5xwLUECXC-remo...
Vase,vase-8,60.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/AkF1kXA2vyf4D4ShuXMjq7LxGrS2CJzHfONlbeem-remo...
Vase,vase-7,60.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ERwiG4Gm9v0ELoqKTVNfloDLSha2nT2knoXYBrsj-remo...
Vase,vase-6,48.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/YakOK1MTlDKybOBautc6UuypqsZRJqDZXNREdfJl-remo...
Vase,vase-5,74.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/qXpwbnmaXda0xivVUsSH02kIZmdwojLWCBthyzHw-remo...
Vase,vase-4,74.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/dtXeHYgcVPYSNN6zNQE7uLePeXalxkltOuPpRd4t-remo...
Vase,vase-3,74.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/p0e8lXESRfBxF6auIfBtHmPX1xywr5v2BxuOS0aC-remo...
Ashtray,ashtray-1,22.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/6383dGOvjDE4AzxAwPrVtnsFO9fzvJiAOpK7geHk-remo...
Round Jewelry Box,round-jewelry-box,48.00,,Health & Beauty > Jewelry Cleaning & Care > Jewelry Holders > Jewelry Boxes,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/tJEdMrrcM0IDHkbs7mc7Ftfx9aS62Y1Pd3AWoBjH-remo...
Cookie Jar,cookie-jar,48.00,,Home & Garden > Kitchen & Dining > Food Storage > Cookie Jars,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/D70SiCDdnnlP41PNeD2n51nef31snmEXMY7lMCrH-remo...
Chinese Jar,chinese-jar-1,50.00,,Home & Garden > Decor > Decorative Jars,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/1e7jNTuPrGYn7K93RfzG2DNp6BlR9VEevOIlaIIe-remo...
Dish,dish,38.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/J8LaKw9jAYto1xH9liGNeyIue4eunwAWUcHQleUK-remo...
Ceramic Jug,ceramic-jug,36.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Pitchers & Carafes,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/xMGFKNjcArlU8OtLdXnA7r9dDiaxMHjXHAbKq5Bp-remo...
Juice Mug,juice-mug,16.00,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/P4IqFinBDXJm1j5quye58hQsBpLhHIkJYiN3rVyZ-remo...
Ceramic Rice Dish,ceramic-rice-dish,44.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/hlTOsMnHScMCfY1q4NbjJ2reY1wu2ha4shqmNcsy-remo...
Rocket Vase,rocket-vase,60.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/z3cwpa0oU2IP8D6yKTC8INQ9UoSpmCGSZUcEHPNJ-remo...
Vase,vase-2,80.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/62JF9iCZ0Uk5AufwxG5m8Oh4nBwS1aPadlkpgGzu-remo...
Salad Dish,salad-dish,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/xYYw45ACKFJoxfEwXeClFfnEQFktZ92FEjwHhiQQ-remo...
Dish Rectangular Shape,dish-rectangular-shape,46.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/XP1bOjFCgXwaLdEmuH66TTiUF2aS2lK2NrB82744-remo...
Planter,planter,65.00,,Home & Garden > Lawn & Garden > Gardening > Pots & Planters > Planters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/8xxpEapVlggJEzRHatAZOz0aVXNUvzUpqnDPB79T-remo...
Dinner Plate,dinner-plate,30.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/szjyuqLn4pWdkhC5VXDpuDW1Gtgar6TpoLBJZfw6-remo...
Fruit Tray Long,fruit-tray-long,45.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/TXJ2faWpy6IfnGftyXv8V9D2Npc2GPC5o5C66NHK-remo...
Chinese Jar,chinese-jar,75.00,,Home & Garden > Decor > Decorative Jars,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/4bjZ0mzbAoE4h9waAzKQ5WHwD052doD6aNmGNvRU-remo...
Cylinder Vase,cylinder-vase,52.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/PxAZvwCpIjMewe7FE3V6yhtigQpX57cqVd3ortzL-remo...
Tray / Dish,tray-dish,44.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/EVKESspPrMu7DOyUtRkQ1S5XXP8wWPIBe3VWhZz2-remo...
Fruit Tray II,fruit-tray-ii,42.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/4VaC3sLJ6hU4U8RCAHzmxsCE2kuCWt15pu6xmKRe-remo...
Medium Vase III,medium-vase-iii,42.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/gQYWWWWc7EmZbZ2Uh6naqid1e4iltHKdiUpwzfYq-remo...
Gravy Boats,raita-pot,40.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Gravy Boats,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ZrD7KAfg7EnieZSVOJOu6UXFa6QU0kX3OAdRPbFf-remo...
New Gamla Vase,new-gamla-vase,50.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/0RISxykUolMqo9ELZCSeRLLtC52bPuIYafm8Y0P4-remo...
Jam Jar,jam-jar,55.00,,Home & Garden > Kitchen & Dining > Food Storage,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/I5TSDUHc4wQvst9X2Nr9xrFQ9klFUWzKWm9g1of3-remo...
Vase,vase-1,64.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/jkIfC5fGuUeGydlDyXNm5n4mJTohW63pgDpS5Qiu-remo...
Medium Vase II,medium-vase-ii,65.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/8fZbNnKlHsU1RS0U1bbRTjQH6C3XiUglkdFQPT6R-remo...
Medium Vase I,medium-vase-i,75.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/zEjb8qhpScHU5QAmSzsayBCVa2ZdtG5y2KJ5ukzF-remo...
Medium Vase IV,medium-vase-iv,72.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/03EWs4GSFDs3diPRwMVZ7wNjMMeEoJtFhzsxIzUf-remo...
Small Vase,small-vase,43.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/JKbqTYJah6uJrB1CWaT1AWrm6qTOzl1xg6Sxkzp0-remo...
Jewelry Box,jewelry-box,38.00,,Health & Beauty > Jewelry Cleaning & Care > Jewelry Holders > Jewelry Boxes,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/QBYY5KZFOTtidMYQFRWRwqHudKPiwNiVw3QvEQhQ-remo...
NS Bowl I,ns-bowl-i,50.00,,Home & Garden > Decor > Decorative Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/OlkVxzfpIcC8ysUu3iLy74fvSAMu2whNCfaJqbAb-remo...
Ashtray,ashtray,18.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/6eVuy9NGtvr6n9XnKUrueJOvMyzSJCfNp37GoxXi-remo...
Pizza Dish,pizza-dish,48.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Bakeware > Pizza Pans,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ROD6byMSg1zZKXFoXjlMCuJ8D1Xfs5paBfU30291-remo...
Bottle Vase,bottle-vase,45.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/BPHJiyNa4JINZ4jKigVi2XGg76h4NplNSwwnTORa-remo...
Bone China Pitcher Vase,bone-china-pitcher-vase,38.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/oayeUytGXeq0hQWUSHBy7WgTp72rxGRTdY1x58y2-remo...
Flower Pitcher Vase,flower-pitcher-vase,99.67,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/GRJpKTLFwlTFbfmQIFdR8IFYRLXCNI0hCs3jqJds-remo...
Deep Square Bowl,deep-square-bowl,35.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/1WR4g8K7li3kPZ6jEiOUKmB66G9SiNGpKw5F2QLO-remo...
Pen Holder,pen-holder,26.00,,Office Supplies > Filing & Organization > Desk Organizers > Pen Holders,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/eq3PV6HbhZsiUK7xBGHvDXCLzcSMvfy14FEPRd2n-remo...
Vase Jug,vase-jug,55.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/E7GOKFAkUpTBOkUXNPwBItnmANJbwMkI8RM4q8EX-remo...
Balla Dish,balla-dish,24.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/sRdTc0regYoQPrh6ZZyu443itOo98aUTd2Roy61a-remo...
Ashtry,ashtry,13.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/FHFuNd8xTj9t0jWv8s6UvKeRefIjdeyn3mRvz4Qx-remo...
Vase,vase,64.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ycmp916gnShGGKXPPWPw6ECNWQroYTNEp8Hb74Wp-remo...
Khosa Ashtray,khosa-ashtray,28.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/jzZPcJ1ZbAnZmGaIxnMZDFOhgBKfT7S6skw8ICSt-remo...
Powder Pot,powder-pot,42.00,,Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools > Refillable Makeup Palettes & Cases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ZCpXLcDnShqAMVpeMtLVWixjNKgWYrduKLUvP8jZ-remo...
Blue Pottery Pigeon,blue-pottery-pigeon,22.00,,Home & Garden > Decor > Artwork > Sculptures & Statues,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/laMfHugb1KcGPtouAmblFDmpZjtQKjypehGl4jxd-remo...
Horse,horse,17.00,,Home & Garden > Decor > Figurines,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/O0LZjvd5JF3lgRbQ5Lp9D7uQaZWABvXMLpZZm6n7-remo...
Yogurt Bowl,yogurt-bowl,44.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Gravy Boats,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/qbbm7nOpyvX9RJJfU8aGvz48GLNUvqSfGzT7QzIJ_we-r...
Blue Pattern Medium Serving Dish,blue-pattern-medium-serving-dish-1,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/B62449F4-499D-4D48-8980-E399C85945C7_1.jpg?v=...
Blue Pattern Small Square Dish,blue-pattern-small-square-dish,8.91,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/929603FD-FD1B-4DE9-9CDB-84E6ECE0544C.jpg?v=17...
Blue Pattern Small Bowl - Set of 2,blue-pattern-small-bowl-set-of-2,40.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/9D75AF63-BA51-4C72-B4FA-0E6E29989D7E.jpg?v=17...
Blue Pattern Large Serving Bowl,blue-pattern-large-serving-bowl,48.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/2CC3BD6B-F8DD-4629-8BDE-DA914174A8DF.jpg?v=17...
Breeze Blue Quarter Plate,breeze-blue-quarter-plate,38.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/EBC7FEF4-EE5F-4FC5-BACC-5BD46B68B888.jpg?v=17...
Light Serina Blue Oval Dish,light-serina-blue-oval-dish,55.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/FC425261-121D-4E83-B81F-8F249DE6262B.jpg?v=17...
Breeze Blue Oval Dish,breeze-blue-oval-dish,48.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/981839B7-2E4C-4318-A113-283349D9E8E1.jpg?v=17...
Breeze Blue Tea Set,breeze-blue-tea-set,100.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/3B66C377-5B60-4ED3-8CCE-C46DAD6A69CE.jpg?v=17...
Blue Pattern Raita Dish,blue-pattern-raita-dish,7.12,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Gravy Boats,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/A3E83167-FFB4-4950-B1EC-8B465A79BC8C.jpg?v=17...
Ocean Night Medium Square Dish,ocean-night-medium-square-dish,48.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/625679D0-3F75-463A-9016-293973EFD1DA.jpg?v=17...
Ocean Night Small Square Dish,ocean-night-small-square-dish,48.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Dinnerware Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/EE716F4D-5A10-4620-AB49-2D7BE2815DEE.jpg?v=17...
Ocean Blue Large Square Dish,ocean-blue-large-square-dish,48.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/C8E71ECC-607B-4D62-8ECB-354385F62C59.jpg?v=17...
Ocean Blue Large Pizza Platter,ocean-blue-large-pizza-platter,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/E4B6DF65-0B61-4F31-8EB7-BEB86C69505C.jpg?v=17...
Ocean Blue Deep Pizza Platter,ocean-blue-deep-pizza-platter,60.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/47A097DA-0D3F-4748-BDAE-D653260AF92F.jpg?v=17...
Ocean Blue Serving Dish,ocean-blue-serving-dish,55.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/18EFA7F4-CB17-4975-A588-BC0C5F1CEBF3.jpg?v=17...
Ocean Blue Deep Serving Dish,ocean-blue-deep-serving-dish,60.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/F20D7771-50B6-4C6E-85D1-6196310B9345.jpg?v=17...
Breeze Blue Large Handi,breeze-blue-large-handi,48.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/8A9A05DF-AD92-4BD5-96C7-6178D844AB06.jpg?v=17...
Breeze Blue Small Handi,breeze-blue-small-handi,38.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/B05E811B-D47F-487F-B142-B378DE2B8726.jpg?v=17...
Breeze Blue Cover Pot,breeze-blue-cover-pot,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/E165E5EC-254C-41EE-9B47-79AAE503A8DF.jpg?v=17...
Serina Blue Large Vase,serina-blue-large-vase,80.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/1A591C08-4BBF-4071-940E-B9F73B8B98F0.jpg?v=17...
Blue Felicity Large Vase,blue-felicity-large-vase,65.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/64CB509D-8C31-43D7-A7A5-C3232663B9F1.jpg?v=17...
Breeze Blue Large Jar,breeze-blue-large-jar,48.00,,Home & Garden > Kitchen & Dining > Food Storage > Food Storage Containers,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/B20DCA9E-1039-4CF9-A0F3-50E864B6731C.jpg?v=17...
Urban Blue Large Serving Dish,urban-blue-large-serving-dish,60.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/0FC56120-91AE-4495-8077-58393E650C59.jpg?v=17...
Breeze Blue Large Rectangle Dish,breeze-blue-large-rectangle-dish,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/CAACB51A-3117-4AF1-B0B9-1DADC81EA245.jpg?v=17...
Blue Flower Big Round Platter,blue-flower-big-round-platter,28.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/IMG_4480_e806b099-6b29-4739-b62e-ea8c8a520d81...
Blue Pattern Dinner plate,blue-pattern-dinner-plate-1,50.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/D061405E-4E93-44C8-BD1D-643B3C4625B7_1.jpg?v=...
Serina Blue Dinner Plate,serina-blue-dinner-plate,34.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/plates-platters-serina-blue-dinner-plate-2825...
Breeze Blue Quarter Plate,breeze-blue-quarter-plate-1,30.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/EBC7FEF4-EE5F-4FC5-BACC-5BD46B68B888_1.jpg?v=...
Blue Flower Quarter Plate,3-56,55.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/EBC7FEF4-EE5F-4FC5-BACC-5BD46B68B888_1_e834d3...
Multi Flower Quarter Plate,multi-flower-quarter-plate-1,28.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/198C05C2-454F-4461-9E5C-D0AA10684FDC_1.jpg?v=...
Blue Pattern Quarter Plate,blue-pattern-quarter-plate-1,48.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/54579BB5-810D-4A3A-B500-518E7B9BB84D_1.jpg?v=...
Special Large Platter Calligraphy V,special-large-platter-calligraphy-v,60.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/F44A127F-BABE-4B17-AC96-B847CCADAE7C.jpg?v=17...
Tranquility Surahi Vase,tranquility-surahi-vase,65.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/96F5047E-0689-4F6C-9938-122DF490A786.jpg?v=17...
Blue Felicity Large Surahi Vase,blue-felicity-large-surahi-vase,30.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/2A218436-2C86-4792-97B8-FB7DD632E5CA.jpg?v=17...
Tranquility Long Vase,tranquility-long-vase,65.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/5742C2B1-B97C-4E07-982D-62148E40B5A8.jpg?v=17...
Serina Blue Vase,serina-blue-vase-1,80.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/D9AE007E-3CCC-4216-AA12-55121248215A_1.jpg?v=...
